"sample_id","ind","plane","temp","file","date_obj","cluster","cluster_log","cluster_shape"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1022-OA-2.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1022-OA-2.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1022-OA-2.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1022-OA-2.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1024-OA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1024-OA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1024-OA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1024-OA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1026-OA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1026-OA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1026-OA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1026-OA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1027-OA-2.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1027-OA-2.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1027-OA-2.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1027-OA-2.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1028-OA-2.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1028-OA-2.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1028-OA-2.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1028-OA-2.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1030-OA-2.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1030-OA-2.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1030-OA-2.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1030-OA-2.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1101-OA-2.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1101-OA-2.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1101-OA-2.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1101-OA-2.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1103-OA.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1103-OA.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1103-OA.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1103-OA.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1105-OA.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1105-OA.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1105-OA.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1105-OA.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1107-OA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1107-OA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1107-OA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1107-OA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1110-OA-2.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1110-OA-2.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1110-OA-2.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1110-OA-2.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1111-OA-2.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1111-OA-2.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1111-OA-2.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1111-OA-2.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1113-OA.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1113-OA.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1113-OA.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1113-OA.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1115-OA.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1115-OA.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1115-OA.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1115-OA.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1117-OA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1117-OA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1117-OA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1117-OA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1119-OA-3.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1119-OA-3.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1119-OA-3.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1119-OA-3.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1123-OA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1123-OA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1123-OA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","OA","18","202510-dev-tif/lm/18C/A/1/OA/1123-OA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1022-PA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1022-PA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1022-PA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1022-PA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1022-PA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1024-PA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1024-PA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1024-PA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1024-PA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1024-PA.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1026-PA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1026-PA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1026-PA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1026-PA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1026-PA-2.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1027-PA.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1027-PA.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1027-PA.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1027-PA.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1027-PA.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1028-PA.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1028-PA.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1028-PA.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1028-PA.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1028-PA.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1030-PA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1030-PA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1030-PA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1030-PA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1030-PA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1101-PA.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1101-PA.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1101-PA.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1101-PA.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1101-PA.csv",2025-11-01,"3","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1103-PA-3.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1103-PA-3.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1103-PA-3.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1103-PA-3.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1103-PA-3.csv",2025-11-03,"4","2","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1105-PA-2.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1105-PA-2.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1105-PA-2.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1105-PA-2.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1105-PA-2.csv",2025-11-05,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1107-PA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1107-PA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1107-PA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1107-PA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1107-PA.csv",2025-11-07,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1110-PA-3.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1110-PA-3.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1110-PA-3.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1110-PA-3.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1110-PA-3.csv",2025-11-10,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1111-PA-3.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1111-PA-3.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1111-PA-3.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1111-PA-3.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1111-PA-3.csv",2025-11-11,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1113-PA-2.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1113-PA-2.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1113-PA-2.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1113-PA-2.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1113-PA-2.csv",2025-11-13,"4","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1115-PA-2.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1115-PA-2.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1115-PA-2.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1115-PA-2.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1115-PA-2.csv",2025-11-15,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1117-PA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1117-PA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1117-PA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1117-PA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1117-PA-2.csv",2025-11-17,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1119-PA-4.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1119-PA-4.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1119-PA-4.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1119-PA-4.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1119-PA-4.csv",2025-11-19,"6","3","2"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1123-PA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1123-PA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1123-PA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1123-PA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","PA","18","202510-dev-tif/lm/18C/A/1/PA/1123-PA-2.csv",2025-11-23,"8","4","3"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1022-TA.csv",2025-10-22,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1024-TA-2.csv",2025-10-24,"1","1","1"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1026-TA.csv",2025-10-26,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1027-TA-3.csv",2025-10-27,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1028-TA-3.csv",2025-10-28,"2","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1030-TA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1030-TA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1030-TA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1030-TA-3.csv",2025-10-30,"3","2","2"
"1-18-202510-dev-seq-A","1","TA","18","202510-dev-tif/lm/18C/A/1/TA/1030-TA-3.csv",2025-10-30,"3","2","2"
